date,USD,JPY,CHF,GBP,EUR
2005-03-10,1.3409,139.62,1.5484,0.69645,1.0
2005-03-11,1.3416,139.67,1.55,0.69865,1.0
2005-03-14,1.3372,140.12,1.5516,0.6974,1.0
2005-03-15,1.3383,139.74,1.5503,0.6962,1.0
2005-03-16,1.3373,139.33,1.5462,0.696,1.0
2005-03-17,1.3378,139.72,1.5471,0.6959,1.0
2005-03-18,1.3279,139.28,1.5495,0.69345,1.0
2005-03-21,1.3199,139.09,1.5516,0.6941,1.0
2005-03-22,1.3175,138.45,1.5523,0.6941,1.0
2005-03-23,1.305,137.7,1.5557,0.6946,1.0
2005-03-24,1.2982,138.1,1.5538,0.6944,1.0
2005-03-25,,,,,1.0
2005-03-28,,,,,1.0
2005-03-29,1.2926,138.61,1.5522,0.68995,1.0
2005-03-30,1.2943,139.13,1.5513,0.6877,1.0
2005-03-31,1.2964,138.44,1.5486,0.6885,1.0
2005-04-01,1.2959,139.07,1.5527,0.68665,1.0
2005-04-04,1.2883,139.18,1.5535,0.687,1.0
2005-04-05,1.281,139.16,1.5541,0.6841,1.0
2005-04-06,1.286,139.75,1.5508,0.68505,1.0
2005-04-07,1.2923,139.84,1.5497,0.6874,1.0
2005-04-08,1.2819,139.46,1.5505,0.6859,1.0
2005-04-11,1.2971,139.76,1.5489,0.6864,1.0
2005-04-12,1.2985,139.97,1.5494,0.6854,1.0
2005-04-13,1.2922,138.71,1.5499,0.68335,1.0
2005-04-14,1.282,138.64,1.5547,0.68135,1.0
2005-04-15,1.2868,139.08,1.5532,0.682,1.0
2005-04-18,1.2967,139.6,1.5476,0.6832,1.0
2005-04-19,1.2996,139.54,1.545,0.6807,1.0
2005-04-20,1.3049,139.5,1.544,0.6813,1.0
2005-04-21,1.3058,140.27,1.5427,0.68475,1.0
2005-04-22,1.3077,138.96,1.5435,0.68285,1.0
2005-04-25,1.2966,137.31,1.5441,0.67865,1.0
2005-04-26,1.2981,137.54,1.5418,0.68115,1.0
2005-04-27,1.292,137.35,1.5434,0.6796,1.0
2005-04-28,1.2905,136.63,1.5397,0.6773,1.0
2005-04-29,1.2957,136.24,1.5374,0.6775,1.0
2005-05-02,1.2863,135.54,1.5402,0.67625,1.0
2005-05-03,1.2856,135.23,1.5438,0.67995,1.0
2005-05-04,1.2953,135.21,1.541,0.68175,1.0
2005-05-05,1.2954,135.28,1.5457,0.6807,1.0
2005-05-06,1.2947,135.71,1.5485,0.68205,1.0
2005-05-09,1.2824,135.46,1.5476,0.6815,1.0
2005-05-10,1.2854,135.86,1.5467,0.6828,1.0
2005-05-11,1.2882,135.7,1.5443,0.6841,1.0
2005-05-12,1.2771,135.66,1.5461,0.6833,1.0
2005-05-13,1.2635,135.2,1.5449,0.68015,1.0
2005-05-16,1.2616,135.63,1.5445,0.6869,1.0
2005-05-17,1.2636,135.52,1.543,0.68735,1.0
2005-05-18,1.2621,135.44,1.5426,0.68835,1.0
2005-05-19,1.2642,135.62,1.5433,0.6872,1.0
2005-05-20,1.2607,135.98,1.5483,0.68715,1.0
2005-05-23,1.2548,135.45,1.5467,0.6863,1.0
2005-05-24,1.2617,135.39,1.5467,0.68765,1.0
2005-05-25,1.2564,135.33,1.5458,0.68785,1.0
2005-05-26,1.2523,135.58,1.5472,0.6874,1.0
2005-05-27,1.2551,135.27,1.5479,0.6871,1.0
2005-05-30,1.2472,134.68,1.5447,0.68495,1.0
2005-05-31,1.2331,133.47,1.5372,0.6771,1.0
2005-06-01,1.2228,132.84,1.531,0.67545,1.0
2005-06-02,1.2263,132.72,1.5348,0.67535,1.0
2005-06-03,1.2289,132.57,1.5359,0.6757,1.0
2005-06-06,1.2272,131.44,1.5319,0.6748,1.0
2005-06-07,1.2285,131.13,1.5303,0.67155,1.0
2005-06-08,1.2324,131.69,1.5336,0.67095,1.0
2005-06-09,1.2239,131.37,1.5343,0.6713,1.0
2005-06-10,1.2229,131.42,1.5348,0.6704,1.0
2005-06-13,1.2062,131.74,1.5379,0.6683,1.0
2005-06-14,1.211,132.33,1.5397,0.6695,1.0
2005-06-15,1.2069,132.06,1.5388,0.6667,1.0
2005-06-16,1.2115,132.26,1.5395,0.66465,1.0
2005-06-17,1.2177,132.47,1.5441,0.6678,1.0
2005-06-20,1.221,133.09,1.5446,0.66855,1.0
2005-06-21,1.2092,132.2,1.5425,0.6645,1.0
2005-06-22,1.2111,131.79,1.5419,0.66515,1.0
2005-06-23,1.2066,130.88,1.5391,0.6624,1.0
2005-06-24,1.2082,131.92,1.5412,0.663,1.0
2005-06-27,1.2164,132.91,1.5429,0.6651,1.0
2005-06-28,1.2095,132.94,1.5445,0.6646,1.0
2005-06-29,1.2054,133.03,1.5471,0.6669,1.0
2005-06-30,1.2092,133.95,1.5499,0.6742,1.0
2005-07-01,1.2087,134.24,1.5519,0.679,1.0
2005-07-04,1.1894,132.67,1.5484,0.67645,1.0
2005-07-05,1.1883,133.03,1.5521,0.67735,1.0
2005-07-06,1.1913,133.23,1.5545,0.6785,1.0
2005-07-07,1.1957,133.53,1.5472,0.6851,1.0
2005-07-08,1.1904,133.84,1.553,0.6863,1.0
2005-07-11,1.2006,134.4,1.5554,0.688,1.0
2005-07-12,1.2166,135.33,1.5563,0.68815,1.0
2005-07-13,1.2184,135.67,1.5588,0.6899,1.0
2005-07-14,1.2067,135.24,1.5581,0.68645,1.0
2005-07-15,1.2073,135.35,1.5594,0.6862,1.0
2005-07-18,1.2054,135.29,1.5601,0.68995,1.0
2005-07-19,1.1965,135.07,1.5634,0.68785,1.0
2005-07-20,1.2063,136.35,1.5632,0.6943,1.0
2005-07-21,1.2187,135.21,1.5603,0.696,1.0
2005-07-22,1.2143,134.98,1.5635,0.6951,1.0
2005-07-25,1.2065,134.87,1.5635,0.6944,1.0
2005-07-26,1.1987,134.56,1.5603,0.68955,1.0
2005-07-27,1.199,134.92,1.5618,0.6903,1.0
2005-07-28,1.21,136.0,1.5625,0.6907,1.0
2005-07-29,1.2093,135.91,1.5607,0.6893,1.0
2005-08-01,1.2219,136.67,1.5591,0.6914,1.0
2005-08-02,1.2217,136.07,1.5566,0.6893,1.0
2005-08-03,1.2308,136.81,1.5585,0.6911,1.0
2005-08-04,1.2319,137.33,1.5571,0.69385,1.0
2005-08-05,1.2386,138.13,1.5593,0.6956,1.0
2005-08-08,1.237,138.13,1.5595,0.6916,1.0
2005-08-09,1.2367,138.64,1.556,0.6929,1.0
2005-08-10,1.2377,137.4,1.5566,0.69035,1.0
2005-08-11,1.2405,136.94,1.5537,0.68825,1.0
2005-08-12,1.2457,136.32,1.5533,0.68675,1.0
2005-08-15,1.2374,135.54,1.5513,0.6836,1.0
2005-08-16,1.2313,134.63,1.5518,0.68145,1.0
2005-08-17,1.2296,134.85,1.5486,0.6793,1.0
2005-08-18,1.2213,134.82,1.5463,0.67755,1.0
2005-08-19,1.2183,134.51,1.5488,0.6784,1.0
2005-08-22,1.2231,133.93,1.5513,0.67815,1.0
2005-08-23,1.2233,134.61,1.5534,0.6802,1.0
2005-08-24,1.2211,134.77,1.5545,0.68035,1.0
2005-08-25,1.2272,135.02,1.5478,0.682,1.0
2005-08-26,1.2307,134.93,1.5467,0.68185,1.0
2005-08-29,1.2289,135.73,1.5453,0.6816,1.0
2005-08-30,1.2181,135.81,1.5512,0.68275,1.0
2005-08-31,1.2198,136.06,1.5485,0.6829,1.0
2005-09-01,1.2388,136.95,1.5463,0.68335,1.0
2005-09-02,1.2541,137.66,1.5437,0.6818,1.0
2005-09-05,1.2538,136.69,1.5429,0.67855,1.0
2005-09-06,1.2483,136.75,1.5436,0.6767,1.0
2005-09-07,1.2451,136.97,1.5431,0.6771,1.0
2005-09-08,1.2418,137.16,1.543,0.6762,1.0
2005-09-09,1.2415,136.63,1.5435,0.67535,1.0
2005-09-12,1.2313,135.2,1.5443,0.67435,1.0
2005-09-13,1.2276,136.17,1.5474,0.6741,1.0
2005-09-14,1.2314,135.42,1.5469,0.6734,1.0
2005-09-15,1.2223,134.89,1.5469,0.6765,1.0
2005-09-16,1.2243,135.78,1.551,0.6765,1.0
2005-09-19,1.2139,135.31,1.5511,0.6728,1.0
2005-09-20,1.2154,135.43,1.5524,0.6734,1.0
2005-09-21,1.2225,135.95,1.5519,0.67505,1.0
2005-09-22,1.2224,135.89,1.5534,0.6787,1.0
2005-09-23,1.2118,135.07,1.5557,0.6785,1.0
2005-09-26,1.2031,135.21,1.5566,0.67895,1.0
2005-09-27,1.2005,136.01,1.5578,0.68025,1.0
2005-09-28,1.2037,136.08,1.5556,0.681,1.0
2005-09-29,1.2063,135.92,1.5578,0.6826,1.0
2005-09-30,1.2042,136.25,1.5561,0.68195,1.0
2005-10-03,1.1933,136.07,1.5537,0.68,1.0
2005-10-04,1.1938,136.44,1.5508,0.6786,1.0
2005-10-05,1.1947,136.06,1.5506,0.6779,1.0
2005-10-06,1.2061,137.3,1.546,0.68175,1.0
2005-10-07,1.2144,137.82,1.5484,0.687,1.0
2005-10-10,1.2088,137.9,1.5496,0.68825,1.0
2005-10-11,1.2022,137.22,1.5474,0.6865,1.0
2005-10-12,1.2008,137.49,1.5478,0.6865,1.0
2005-10-13,1.198,137.54,1.5514,0.6849,1.0
2005-10-14,1.1999,137.67,1.5506,0.6854,1.0
2005-10-17,1.2022,138.0,1.5536,0.6846,1.0
2005-10-18,1.1937,138.29,1.5558,0.68415,1.0
2005-10-19,1.195,138.07,1.5516,0.68005,1.0
2005-10-20,1.1953,138.19,1.5511,0.6767,1.0
2005-10-21,1.2012,138.87,1.5463,0.6771,1.0
2005-10-24,1.1944,138.15,1.5446,0.6759,1.0
2005-10-25,1.2017,138.78,1.5441,0.67665,1.0
2005-10-26,1.2059,139.67,1.5474,0.6798,1.0
2005-10-27,1.213,139.89,1.5462,0.6794,1.0
2005-10-28,1.2138,140.03,1.5459,0.6809,1.0
2005-10-31,1.2023,139.64,1.5455,0.67665,1.0
2005-11-01,1.2008,140.02,1.5466,0.679,1.0
2005-11-02,1.1992,140.26,1.5422,0.67895,1.0
2005-11-03,1.2041,140.76,1.5428,0.67825,1.0
2005-11-04,1.1933,140.52,1.5439,0.6764,1.0
2005-11-07,1.1824,139.23,1.5429,0.67655,1.0
2005-11-08,1.1741,138.22,1.5412,0.6761,1.0
2005-11-09,1.1738,137.68,1.5431,0.6753,1.0
2005-11-10,1.1762,138.41,1.5393,0.6729,1.0
2005-11-11,1.1697,138.11,1.5381,0.6731,1.0
2005-11-14,1.1713,139.06,1.5397,0.67285,1.0
2005-11-15,1.1667,139.11,1.5413,0.6732,1.0
2005-11-16,1.1677,139.4,1.5469,0.6769,1.0
2005-11-17,1.1692,138.82,1.5467,0.6795,1.0
2005-11-18,1.1679,139.27,1.5468,0.6815,1.0
2005-11-21,1.1811,140.41,1.5488,0.68675,1.0
2005-11-22,1.1701,139.72,1.5471,0.68465,1.0
2005-11-23,1.1776,139.78,1.5491,0.6846,1.0
2005-11-24,1.1783,140.03,1.5501,0.68345,1.0
2005-11-25,1.1763,140.44,1.5473,0.6834,1.0
2005-11-28,1.1726,140.39,1.5471,0.6855,1.0
2005-11-29,1.1793,140.57,1.5476,0.6843,1.0
2005-11-30,1.1769,140.8,1.5485,0.68215,1.0
2005-12-01,1.1745,141.18,1.5467,0.6798,1.0
2005-12-02,1.1697,141.36,1.5437,0.67745,1.0
2005-12-05,1.1767,142.19,1.5442,0.6773,1.0
2005-12-06,1.1783,142.64,1.541,0.67905,1.0
2005-12-07,1.171,141.68,1.5401,0.6769,1.0
2005-12-08,1.1764,141.82,1.5387,0.67495,1.0
2005-12-09,1.1785,142.01,1.5398,0.6732,1.0
2005-12-12,1.1925,143.46,1.5413,0.6743,1.0
2005-12-13,1.1925,143.47,1.5433,0.67425,1.0
2005-12-14,1.202,142.23,1.5421,0.6783,1.0
2005-12-15,1.1999,139.28,1.542,0.6767,1.0
2005-12-16,1.1983,139.28,1.546,0.67745,1.0
2005-12-19,1.1977,139.24,1.5505,0.6796,1.0
2005-12-20,1.1955,139.36,1.5521,0.6782,1.0
2005-12-21,1.1872,139.18,1.5529,0.67895,1.0
2005-12-22,1.1822,138.84,1.5551,0.681,1.0
2005-12-23,1.1859,138.34,1.5566,0.6834,1.0
2005-12-26,,,,,1.0
2005-12-27,1.1852,138.61,1.5573,0.68295,1.0
2005-12-28,1.1916,139.61,1.5581,0.6863,1.0
2005-12-29,1.1825,139.43,1.5585,0.6883,1.0
2005-12-30,1.1797,138.9,1.5551,0.6853,1.0
2006-01-02,1.1826,139.56,1.5536,0.6865,1.0
2006-01-03,1.1875,139.45,1.5535,0.68725,1.0
2006-01-04,1.2083,140.19,1.5512,0.68815,1.0
2006-01-05,1.2088,140.31,1.5463,0.6888,1.0
2006-01-06,1.2093,140.21,1.5452,0.6888,1.0
2006-01-09,1.2078,137.85,1.5426,0.6834,1.0
2006-01-10,1.2064,138.12,1.5437,0.6833,1.0
2006-01-11,1.2088,138.31,1.5474,0.6884,1.0
2006-01-12,1.2113,137.5,1.5477,0.6846,1.0
2006-01-13,1.2039,138.13,1.5491,0.6814,1.0
2006-01-16,1.2112,139.23,1.5497,0.68545,1.0
2006-01-17,1.2075,139.23,1.5489,0.68535,1.0
2006-01-18,1.2125,139.51,1.5468,0.6864,1.0
2006-01-19,1.2073,139.06,1.5537,0.68785,1.0
2006-01-20,1.2068,139.15,1.5512,0.68525,1.0
2006-01-23,1.2277,140.35,1.5471,0.6878,1.0
2006-01-24,1.2272,140.45,1.5489,0.6878,1.0
2006-01-25,1.2294,141.12,1.5479,0.6867,1.0
2006-01-26,1.2254,141.85,1.55,0.6859,1.0
2006-01-27,1.2172,142.19,1.5526,0.6846,1.0
2006-01-30,1.2082,141.99,1.5555,0.68365,1.0
2006-01-31,1.2118,142.17,1.5547,0.6843,1.0
2006-02-01,1.2092,142.22,1.5538,0.6806,1.0
2006-02-02,1.2066,143.04,1.5555,0.6788,1.0
2006-02-03,1.2061,143.05,1.5549,0.6791,1.0
2006-02-06,1.1981,142.28,1.5558,0.6833,1.0
2006-02-07,1.1973,141.24,1.5549,0.6859,1.0
2006-02-08,1.1948,141.51,1.5529,0.6861,1.0
2006-02-09,1.1972,141.91,1.5563,0.6881,1.0
2006-02-10,1.197,140.77,1.5551,0.6839,1.0
2006-02-13,1.1888,140.35,1.5559,0.6837,1.0
2006-02-14,1.1898,139.57,1.5574,0.6858,1.0
2006-02-15,1.1904,139.96,1.5577,0.6835,1.0
2006-02-16,1.1858,140.11,1.5588,0.68425,1.0
2006-02-17,1.1863,140.77,1.5621,0.6839,1.0
2006-02-20,1.1932,141.11,1.5617,0.6848,1.0
2006-02-21,1.1906,141.61,1.5598,0.6821,1.0
2006-02-22,1.1875,140.91,1.5593,0.6828,1.0
2006-02-23,1.1957,139.88,1.5587,0.68185,1.0
2006-02-24,1.1896,139.11,1.5602,0.6803,1.0
2006-02-27,1.1852,137.77,1.5637,0.68105,1.0
2006-02-28,1.1875,138.18,1.5661,0.6796,1.0
2006-03-01,1.1954,138.56,1.5614,0.6806,1.0
2006-03-02,1.1921,138.73,1.5646,0.6831,1.0
2006-03-03,1.202,139.96,1.5628,0.685,1.0
2006-03-06,1.2017,141.04,1.5607,0.6855,1.0
2006-03-07,1.1913,140.34,1.5616,0.6858,1.0
2006-03-08,1.1914,140.35,1.5598,0.68605,1.0
2006-03-09,1.192,140.1,1.5635,0.6858,1.0
2006-03-10,1.1919,141.11,1.5664,0.6862,1.0
2006-03-13,1.1922,141.94,1.5686,0.69015,1.0
2006-03-14,1.1948,141.31,1.5671,0.68855,1.0
2006-03-15,1.2026,141.31,1.5653,0.6892,1.0
2006-03-16,1.2069,142.06,1.5674,0.69085,1.0
2006-03-17,1.2185,141.47,1.5735,0.6945,1.0
2006-03-20,1.2174,141.07,1.5717,0.6937,1.0
2006-03-21,1.2144,141.61,1.5738,0.6942,1.0
2006-03-22,1.2069,141.34,1.5736,0.6914,1.0
2006-03-23,1.2055,141.12,1.577,0.69175,1.0
2006-03-24,1.1969,141.52,1.5763,0.6908,1.0
2006-03-27,1.2025,140.15,1.5733,0.6883,1.0
2006-03-28,1.2084,141.09,1.5715,0.6907,1.0
2006-03-29,1.2012,141.58,1.5742,0.69185,1.0
2006-03-30,1.2096,141.9,1.5746,0.6946,1.0
2006-03-31,1.2104,142.42,1.5801,0.6964,1.0
2006-04-03,1.2063,142.77,1.5802,0.6977,1.0
2006-04-04,1.2217,143.69,1.5804,0.69835,1.0
2006-04-05,1.2262,144.16,1.5791,0.7006,1.0
2006-04-06,1.2312,144.81,1.5793,0.70055,1.0
2006-04-07,1.2179,143.57,1.5757,0.69645,1.0
2006-04-10,1.2099,143.22,1.5756,0.6938,1.0
2006-04-11,1.2105,143.73,1.5776,0.6939,1.0
2006-04-12,1.2125,143.22,1.5727,0.69165,1.0
2006-04-13,1.2094,143.48,1.5705,0.6903,1.0
2006-04-14,,,,,1.0
2006-04-17,,,,,1.0
2006-04-18,1.2252,144.53,1.5645,0.6915,1.0
2006-04-19,1.2346,144.6,1.5688,0.69135,1.0
2006-04-20,1.2346,145.27,1.5723,0.6924,1.0
2006-04-21,1.2315,144.36,1.5755,0.69245,1.0
2006-04-24,1.2365,142.17,1.5712,0.6919,1.0
2006-04-25,1.2425,142.11,1.5733,0.6944,1.0
2006-04-26,1.2425,142.87,1.5776,0.696,1.0
2006-04-27,1.2414,142.71,1.5814,0.6958,1.0
2006-04-28,1.2537,143.29,1.5713,0.6942,1.0
2006-05-01,,,,,1.0
2006-05-02,1.2643,143.48,1.5622,0.68865,1.0
2006-05-03,1.2622,143.38,1.5623,0.6869,1.0
2006-05-04,1.2592,143.62,1.5616,0.684,1.0
2006-05-05,1.2688,144.51,1.5615,0.6868,1.0
2006-05-08,1.2756,141.88,1.5581,0.6846,1.0
2006-05-09,1.2697,141.62,1.5582,0.6835,1.0
2006-05-10,1.2779,141.27,1.5591,0.6861,1.0
2006-05-11,1.2716,141.41,1.5592,0.6824,1.0
2006-05-12,1.2914,141.56,1.5496,0.6808,1.0
2006-05-15,1.2826,141.32,1.5509,0.6812,1.0
2006-05-16,1.2817,141.33,1.5525,0.6811,1.0
2006-05-17,1.2882,140.88,1.5518,0.6793,1.0
2006-05-18,1.277,141.94,1.5493,0.67755,1.0
2006-05-19,1.2767,142.64,1.5561,0.6801,1.0
2006-05-22,1.2753,143.55,1.5509,0.6803,1.0
2006-05-23,1.2841,143.04,1.5517,0.6821,1.0
2006-05-24,1.2851,143.86,1.5509,0.68285,1.0
2006-05-25,1.2755,143.08,1.5558,0.68315,1.0
2006-05-26,1.2797,143.5,1.5589,0.685,1.0
2006-05-29,1.2758,143.23,1.5617,0.6855,1.0
2006-05-30,1.2839,144.05,1.5585,0.6847,1.0
2006-05-31,1.2868,144.32,1.56,0.6859,1.0
2006-06-01,1.2736,144.19,1.5628,0.6847,1.0
2006-06-02,1.2815,144.59,1.5629,0.68685,1.0
2006-06-05,1.2958,144.66,1.5597,0.6884,1.0
2006-06-06,1.2847,144.74,1.5608,0.6887,1.0
2006-06-07,1.2789,144.89,1.5613,0.6878,1.0
2006-06-08,1.2735,145.66,1.5617,0.6903,1.0
2006-06-09,1.2659,144.25,1.5569,0.68685,1.0
2006-06-12,1.2572,143.89,1.554,0.6824,1.0
2006-06-13,1.2571,144.14,1.5517,0.68335,1.0
2006-06-14,1.2563,144.68,1.5514,0.68265,1.0
2006-06-15,1.261,144.84,1.5522,0.68225,1.0
2006-06-16,1.2651,145.41,1.5562,0.6829,1.0
2006-06-19,1.2591,145.43,1.5573,0.68175,1.0
2006-06-20,1.2546,144.43,1.5596,0.6824,1.0
2006-06-21,1.2632,145.22,1.5618,0.6855,1.0
2006-06-22,1.2582,145.48,1.5636,0.68735,1.0
2006-06-23,1.2502,145.5,1.5641,0.688,1.0
2006-06-26,1.2561,146.13,1.5632,0.6901,1.0
2006-06-27,1.2567,146.42,1.5669,0.6907,1.0
2006-06-28,1.257,146.12,1.5631,0.69035,1.0
2006-06-29,1.2529,146.0,1.5644,0.6911,1.0
2006-06-30,1.2713,145.75,1.5672,0.6921,1.0
2006-07-03,1.279,146.66,1.5674,0.6933,1.0
2006-07-04,1.2791,146.57,1.5677,0.69285,1.0
2006-07-05,1.2794,146.74,1.5677,0.6937,1.0
2006-07-06,1.2735,147.09,1.5685,0.694,1.0
2006-07-07,1.2778,146.59,1.569,0.69445,1.0
2006-07-10,1.2752,145.17,1.5672,0.69205,1.0
2006-07-11,1.2736,145.69,1.5665,0.69225,1.0
2006-07-12,1.2722,146.56,1.5658,0.6915,1.0
2006-07-13,1.2692,146.33,1.562,0.6897,1.0
2006-07-14,1.2666,146.83,1.5607,0.6875,1.0
2006-07-17,1.2541,146.66,1.5628,0.6884,1.0
2006-07-18,1.2531,146.61,1.5641,0.6849,1.0
2006-07-19,1.2482,146.91,1.5692,0.68365,1.0
2006-07-20,1.2643,147.68,1.5707,0.683,1.0
2006-07-21,1.268,146.96,1.5708,0.6829,1.0
2006-07-24,1.2633,147.32,1.5746,0.6816,1.0
2006-07-25,1.2636,147.52,1.5737,0.6833,1.0
2006-07-26,1.2587,147.1,1.5756,0.68415,1.0
2006-07-27,1.2737,147.25,1.5743,0.6842,1.0
2006-07-28,1.2664,146.57,1.5725,0.6825,1.0
2006-07-31,1.2767,145.82,1.5713,0.6843,1.0
2006-08-01,1.2759,146.42,1.5718,0.6837,1.0
2006-08-02,1.2798,146.88,1.5729,0.68215,1.0
2006-08-03,1.2781,146.84,1.5746,0.67805,1.0
2006-08-04,1.2792,147.66,1.5779,0.6759,1.0
2006-08-07,1.285,147.87,1.572,0.674,1.0
2006-08-08,1.2839,147.7,1.5738,0.6738,1.0
2006-08-09,1.2879,148.17,1.5754,0.6753,1.0
2006-08-10,1.2857,147.62,1.5768,0.6752,1.0
2006-08-11,1.2775,148.21,1.5798,0.6738,1.0
2006-08-14,1.2718,148.34,1.5807,0.67435,1.0
2006-08-15,1.2725,148.36,1.5817,0.67365,1.0
2006-08-16,1.2793,148.7,1.5787,0.6762,1.0
2006-08-17,1.2879,148.56,1.5779,0.6791,1.0
2006-08-18,1.2802,148.33,1.5818,0.68035,1.0
2006-08-21,1.2919,149.43,1.5785,0.6808,1.0
2006-08-22,1.2812,149.17,1.5777,0.6784,1.0
2006-08-23,1.2812,149.09,1.5799,0.6773,1.0
2006-08-24,1.2831,149.28,1.5808,0.6774,1.0
2006-08-25,1.2762,149.64,1.5809,0.6762,1.0
2006-08-28,1.28,149.85,1.5802,0.6755,1.0
2006-08-29,1.2808,149.54,1.5774,0.6745,1.0
2006-08-30,1.2818,150.08,1.5768,0.67405,1.0
2006-08-31,1.2851,150.56,1.5751,0.6741,1.0
2006-09-01,1.2817,150.3,1.5791,0.6728,1.0
2006-09-04,1.2852,149.22,1.5812,0.67475,1.0
2006-09-05,1.281,148.47,1.5809,0.67495,1.0
2006-09-06,1.2793,149.23,1.5844,0.6791,1.0
2006-09-07,1.2731,148.05,1.5822,0.67955,1.0
2006-09-08,1.2713,147.91,1.5817,0.6793,1.0
2006-09-11,1.2713,149.14,1.5792,0.6816,1.0
2006-09-12,1.2709,149.49,1.5795,0.6785,1.0
2006-09-13,1.2677,149.23,1.5892,0.67655,1.0
2006-09-14,1.2723,149.58,1.5878,0.6743,1.0
2006-09-15,1.2675,149.09,1.5946,0.6739,1.0
2006-09-18,1.2665,149.47,1.5887,0.6748,1.0
2006-09-19,1.2654,148.81,1.5903,0.6732,1.0
2006-09-20,1.2676,148.7,1.5875,0.6731,1.0
2006-09-21,1.2731,148.84,1.5887,0.6706,1.0
2006-09-22,1.2817,148.89,1.5812,0.67365,1.0
2006-09-25,1.2768,148.78,1.5799,0.6712,1.0
2006-09-26,1.2695,147.83,1.5776,0.6695,1.0
2006-09-27,1.2684,148.9,1.5796,0.67105,1.0
2006-09-28,1.2713,149.57,1.5838,0.67715,1.0
2006-09-29,1.266,149.34,1.5881,0.6777,1.0
2006-10-02,1.2685,149.99,1.5841,0.6779,1.0
2006-10-03,1.2737,149.86,1.5848,0.6742,1.0
2006-10-04,1.2684,149.8,1.5888,0.6743,1.0
2006-10-05,1.2721,149.45,1.5887,0.6761,1.0
2006-10-06,1.2664,149.47,1.5881,0.6729,1.0
2006-10-09,1.2603,150.09,1.589,0.6756,1.0
2006-10-10,1.2538,149.97,1.5909,0.67475,1.0
2006-10-11,1.2543,149.96,1.5932,0.67575,1.0
2006-10-12,1.2531,149.87,1.5932,0.6753,1.0
2006-10-13,1.255,149.84,1.5932,0.6744,1.0
2006-10-16,1.2515,149.13,1.5918,0.6727,1.0
2006-10-17,1.2524,148.67,1.5895,0.6708,1.0
2006-10-18,1.2543,148.83,1.5897,0.67005,1.0
2006-10-19,1.2561,149.08,1.5897,0.6723,1.0
2006-10-20,1.2618,149.29,1.5867,0.6693,1.0
2006-10-23,1.2556,149.71,1.5904,0.6706,1.0
2006-10-24,1.2541,149.98,1.5918,0.67015,1.0
2006-10-25,1.258,149.93,1.5916,0.6702,1.0
2006-10-26,1.2653,150.4,1.5924,0.67155,1.0
2006-10-27,1.2683,150.26,1.5911,0.6706,1.0
2006-10-30,1.2717,149.17,1.5882,0.668,1.0
2006-10-31,1.2696,149.59,1.5887,0.6685,1.0
2006-11-01,1.2757,149.24,1.588,0.66845,1.0
2006-11-02,1.2767,149.4,1.5894,0.6691,1.0
2006-11-03,1.276,149.62,1.5929,0.6688,1.0
2006-11-06,1.2702,150.45,1.5965,0.6698,1.0
2006-11-07,1.2755,150.37,1.5963,0.66975,1.0
2006-11-08,1.2776,150.35,1.5952,0.67045,1.0
2006-11-09,1.2796,151.16,1.5967,0.6724,1.0
2006-11-10,1.2864,151.17,1.5933,0.6723,1.0
2006-11-13,1.283,151.28,1.5937,0.6737,1.0
2006-11-14,1.2824,150.88,1.5956,0.67605,1.0
2006-11-15,1.2792,151.01,1.599,0.6784,1.0
2006-11-16,1.2804,151.16,1.5977,0.6781,1.0
2006-11-17,1.2774,151.17,1.6008,0.6776,1.0
2006-11-20,1.2841,151.57,1.5928,0.6768,1.0
2006-11-21,1.2814,151.24,1.5933,0.6748,1.0
2006-11-22,1.2886,150.75,1.5884,0.6749,1.0
2006-11-23,1.2953,150.61,1.5843,0.6765,1.0
2006-11-24,1.3078,151.36,1.5826,0.6769,1.0
2006-11-27,1.3114,152.24,1.5855,0.6777,1.0
2006-11-28,1.3147,152.99,1.5866,0.67625,1.0
2006-11-29,1.3157,153.01,1.5889,0.6743,1.0
2006-11-30,1.32,153.29,1.5916,0.67425,1.0
2006-12-01,1.3244,153.77,1.5884,0.6729,1.0
2006-12-04,1.3309,153.89,1.5932,0.6734,1.0
2006-12-05,1.3331,152.74,1.5885,0.6743,1.0
2006-12-06,1.3274,152.66,1.5888,0.6754,1.0
2006-12-07,1.3297,152.87,1.5875,0.6761,1.0
2006-12-08,1.3276,153.48,1.5891,0.6776,1.0
2006-12-11,1.3177,154.33,1.5916,0.6762,1.0
2006-12-12,1.3244,154.94,1.5928,0.6746,1.0
2006-12-13,1.3265,155.34,1.5951,0.6728,1.0
2006-12-14,1.3192,155.04,1.5987,0.67155,1.0
2006-12-15,1.3106,155.04,1.5977,0.6699,1.0
2006-12-18,1.3095,154.34,1.5993,0.67155,1.0
2006-12-19,1.3158,155.48,1.6024,0.67125,1.0
2006-12-20,1.3203,156.0,1.6039,0.6702,1.0
2006-12-21,1.3178,155.85,1.6032,0.6716,1.0
2006-12-22,1.3192,156.26,1.6029,0.6715,1.0
2006-12-25,,,,,1.0
2006-12-26,,,,,1.0
2006-12-27,1.3159,156.1,1.6058,0.67085,1.0
2006-12-28,1.3173,156.61,1.6058,0.67115,1.0
2006-12-29,1.317,156.93,1.6069,0.6715,1.0
2007-01-01,,,,,1.0
